i,smiles,A_G_eV,status
32404,[H]C#C[C@]1(C#N)[N@@H+]2C([H])([H])C([H])([H])[C@@]21[H],-63.43843078613281,OK
32405,[H]C#C[C@]1(C#N)[C@]2([H])N([H])C([H])([H])[C@]12[H],-63.37583923339844,OK
32406,[H]C#C[C@]1(C#N)[C@]2([H])OC([H])([H])[C@]12[H],-60.963714599609375,OK
32407,[H]C1([H])C([H])([H])[C@]2([H])C(C#N)(C#N)[C@]12[H],-65.38325500488281,OK
32408,[H]C1([H])[N@H+]2C(C#N)(C#N)[C@@]2([H])C1([H])[H],-60.028541564941406,OK
32409,[H]N1C([H])([H])[C@]2([H])C(C#N)(C#N)[C@]12[H],-60.0327033996582,OK
32410,[H]C1([H])O[C@@]2([H])C(C#N)(C#N)[C@@]12[H],-57.58574676513672,OK
32411,[H]C#CC1(C2([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],-83.02295684814453,OK
32412,[H]C#CC1([C@]2([H])OC([H])([H])C2([H])[H])C([H])([H])C1([H])[H],-75.61370086669922,OK
32413,[H]C#CC1(C2([H])C([H])([H])OC2([H])[H])C([H])([H])C1([H])[H],-75.41783142089844,OK
32414,[H]C#C[C@]1(C2([H])C([H])([H])C([H])([H])C2([H])[H])N([H])C1([H])[H],-77.95913696289062,OK
32415,[H]C#C[C@]1([C@]2([H])OC([H])([H])C2([H])[H])N([H])C1([H])[H],-70.498779296875,OK
32416,[H]C#C[C@]1(C2([H])C([H])([H])OC2([H])[H])N([H])C1([H])[H],-70.3489990234375,OK
32417,[H]C#C[C@]1(C2([H])C([H])([H])C([H])([H])C2([H])[H])OC1([H])[H],-75.52430725097656,OK
32418,[H]C#C[C@]1([C@]2([H])OC([H])([H])C2([H])[H])OC1([H])[H],-68.014892578125,OK
32419,[H]C#C[C@]1(C2([H])C([H])([H])OC2([H])[H])OC1([H])[H],-67.8978042602539,OK
32420,[H]C1([H])C([H])([H])C([H])(C2(C#N)C([H])([H])C2([H])[H])C1([H])[H],-79.81045532226562,OK
32421,[H]C1([H])O[C@@]([H])(C2(C#N)C([H])([H])C2([H])[H])C1([H])[H],-72.37503051757812,OK
32422,[H]C1([H])OC([H])([H])C1([H])C1(C#N)C([H])([H])C1([H])[H],-72.1650161743164,OK
32423,[H]C1([H])[NH+](C2(C#N)C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],-74.46521759033203,OK
32424,[H]N1C([H])([H])[C@@]1(C#N)C1([H])C([H])([H])C([H])([H])C1([H])[H],-74.69268035888672,OK
32425,[H]N1C([H])([H])[C@@]1(C#N)[C@]1([H])N([H])C([H])([H])C1([H])[H],-69.5699691772461,OK
32426,[H]N1C([H])([H])[C@@]1(C#N)[C@]1([H])OC([H])([H])C1([H])[H],-67.21490478515625,OK
32427,[H]N1C([H])([H])[C@@]1(C#N)C1([H])C([H])([H])OC1([H])[H],-67.04353332519531,OK
32428,[H]C1([H])C([H])([H])C([H])([C@@]2(C#N)OC2([H])[H])C1([H])[H],-72.22032928466797,OK
32429,[H]C1([H])O[C@@]([H])([C@@]2(C#N)OC2([H])[H])C1([H])[H],-64.69888305664062,OK
32430,[H]C1([H])OC([H])([H])C1([H])[C@@]1(C#N)OC1([H])[H],-64.55203247070312,OK
32431,[H]C#CC1(C#C[H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H],-71.89237976074219,OK
32432,[H]C#C[C@@]1(C#N)C([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H],-68.63327026367188,OK
32433,[H]C#CC1(C#C[H])[N@@H+]2C([H])([H])[C@]2([H])C1([H])[H],-66.67623138427734,OK
32434,[H]C#C[C@]1(C#N)[N@@H+]2C([H])([H])[C@]2([H])C1([H])[H],-63.3709716796875,OK
32435,[H]C#CC1(C#C[H])C([H])([H])[C@@]2([H])N([H])[C@@]12[H],-66.71977233886719,OK
32436,[H]C#C[C@@]1(C#N)C([H])([H])[C@@]2([H])N([H])[C@@]12[H],-63.452823638916016,OK
32437,[H]C#CC1(C#C[H])C([H])([H])[C@@]2([H])O[C@@]12[H],-64.3847885131836,OK
32438,[H]C#C[C@@]1(C#N)C([H])([H])[C@@]2([H])O[C@@]12[H],-61.08961868286133,OK
32439,[H]C#CC1(C#C[H])C([H])([H])[N@H+]2C([H])([H])[C@]21[H],-66.68341827392578,OK
32440,[H]C#C[C@@]1(C#N)C([H])([H])[N@H+]2C([H])([H])[C@]21[H],-63.382320404052734,OK
32441,[H]C#C[C@@]1(C#N)N([H])[C@@]2([H])C([H])([H])[C@@]12[H],-63.282859802246094,OK
32442,[H]C#CC1(C#C[H])O[C@@]2([H])C([H])([H])[C@@]12[H],-64.15484619140625,OK
32443,[H]C#C[C@@]1(C#N)O[C@@]2([H])C([H])([H])[C@@]12[H],-60.817779541015625,OK
32444,[H]C1([H])C(C#N)(C#N)[C@]2([H])C([H])([H])[C@]12[H],-65.28795623779297,OK
32445,[H]C1([H])[N@H+]2C(C#N)(C#N)C([H])([H])[C@]21[H],-59.96557235717773,OK
32446,[H]N1[C@@]2([H])C(C#N)(C#N)C([H])([H])[C@@]12[H],-60.10456848144531,OK
32447,[H]C1([H])C(C#N)(C#N)[C@]2([H])O[C@]12[H],-57.70642852783203,OK
32448,[H]C1([H])[N@H+]2C([H])([H])[C@@]2([H])C1(C#N)C#N,-60.00081253051758,OK
32449,[H]N1C(C#N)(C#N)[C@]2([H])C([H])([H])[C@]12[H],-59.90154647827149,OK
32450,[H]C1([H])[C@@]2([H])C(C#N)(C#N)O[C@@]12[H],-57.37861251831055,OK
32451,[H]C#CC1(OC2([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],-75.27140808105469,OK
32452,[H]C#CC1(C([H])([H])C2([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],-82.93451690673828,OK
32453,[H]C#C[C@]1(C([H])([H])C2([H])C([H])([H])C2([H])[H])N([H])C1([H])[H],-77.88310241699219,OK
32454,[H]C#C[C@]1(C([H])([H])C2([H])C([H])([H])C2([H])[H])OC1([H])[H],-75.43299102783203,OK
32455,[H]C#CC1(C([H])([H])[C@]2([H])OC2([H])[H])C([H])([H])C1([H])[H],-75.43973541259766,OK
32456,[H]C#C[C@]1(C([H])([H])[C@]2([H])OC2([H])[H])N([H])C1([H])[H],-70.42911529541016,OK
32457,[H]C#C[C@]1(C([H])([H])[C@]2([H])OC2([H])[H])OC1([H])[H],-67.96917724609375,OK
32458,[H]C#CC1(C([H])([H])[NH+]2C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],-77.53359985351562,OK
32459,[H]C#C[C@]1(C([H])([H])[NH+]2C([H])([H])C2([H])[H])N([H])C1([H])[H],-72.55870819091797,OK
32460,[H]C#C[C@]1(C([H])([H])[NH+]2C([H])([H])C2([H])[H])OC1([H])[H],-70.09664916992188,OK
32461,[H]N(C1([H])C([H])([H])C1([H])[H])C1(C#N)C([H])([H])C1([H])[H],-74.44619750976562,OK
32462,[H]C1([H])C([H])([H])C1([H])OC1(C#N)C([H])([H])C1([H])[H],-72.00340270996094,OK
32463,[H]C1([H])C([H])([H])C1([H])C([H])([H])C1(C#N)C([H])([H])C1([H])[H],-79.72212982177734,OK
32464,[H]N1C([H])([H])[C@@]1(C#N)C([H])([H])C1([H])C([H])([H])C1([H])[H],-74.62486267089844,OK
32465,[H]C1([H])C([H])([H])C1([H])C([H])([H])[C@@]1(C#N)OC1([H])[H],-72.13643646240234,OK
32466,[H]N1C([H])([H])[C@]1([H])C([H])([H])C1(C#N)C([H])([H])C1([H])[H],-74.61814880371094,OK
32467,[H]N1C([H])([H])[C@]1([H])C([H])([H])[C@@]1(C#N)N([H])C1([H])[H],-69.53309631347656,OK
32468,[H]N1C([H])([H])[C@]1([H])C([H])([H])[C@@]1(C#N)OC1([H])[H],-67.01972198486328,OK
32469,[H]C1([H])C([H])([H])C1(C#N)C([H])([H])[C@]1([H])OC1([H])[H],-72.20474243164062,OK
32470,[H]N1C([H])([H])[C@@]1(C#N)C([H])([H])[C@]1([H])OC1([H])[H],-67.1435317993164,OK
32471,[H]C1([H])O[C@@]1([H])C([H])([H])[C@@]1(C#N)OC1([H])[H],-64.64397430419922,OK
32472,[H]C1([H])[NH+](C([H])([H])C2(C#N)C([H])([H])C2([H])[H])C1([H])[H],-74.41686248779297,OK
32473,[H]N1C([H])([H])[C@@]1(C#N)C([H])([H])[NH+]1C([H])([H])C1([H])[H],-69.29600524902344,OK
32474,[H]C1([H])[NH+](C([H])([H])[C@@]2(C#N)OC2([H])[H])C1([H])[H],-66.79476165771484,OK
32475,[H]C#CC1(C#C[H])C([H])([H])C([H])=C([H])C1([H])[H],-73.04840087890625,OK
32476,[H]C#CC1(C#N)C([H])([H])C([H])=C([H])C1([H])[H],-69.80210876464844,OK
32477,[H]C#CC1(C#C[H])N([H])[C+]([H])[NH2+]C1([H])[H],-63.64705657958984,OK
32478,[H]C#C[C@]1(C#N)N([H])[C+]([H])[NH2+]C1([H])[H],-60.3370361328125,OK
32479,[H]C#CC1(C#C[H])O[C+]([H])[NH2+]C1([H])[H],-61.195499420166016,OK
32480,[H]C#C[C@]1(C#N)O[C+]([H])[NH2+]C1([H])[H],-57.8251838684082,OK
32481,[H]C1=C([H])C([H])([H])C(C#N)(C#N)C1([H])[H],-66.4602279663086,OK
32482,[H][C+]1[NH2+]C([H])([H])C(C#N)(C#N)N1[H],-56.92178726196289,OK
32483,[H][C+]1[NH2+]C([H])([H])C(C#N)(C#N)O1,-54.35085678100586,OK
32484,[H]C#CC1(C2([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C1([H])[H],-82.93712615966797,OK
32485,[H]C#CC1([C@]2([H])OC2([H])[H])C([H])([H])C([H])([H])C1([H])[H],-75.50192260742188,OK
32486,[H]C#CC1([NH+]2C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C1([H])[H],-77.73605346679688,OK
32487,[H]C#C[C@]1(C2([H])C([H])([H])C2([H])[H])OC([H])([H])C1([H])[H],-75.51350402832031,OK
32488,[H]C#C[C@]1([C@]2([H])N([H])C2([H])[H])OC([H])([H])C1([H])[H],-70.4178466796875,OK
32489,[H]C#C[C@]1([C@]2([H])OC2([H])[H])OC([H])([H])C1([H])[H],-67.9959487915039,OK
32490,[H]C#CC1(C2([H])C([H])([H])C2([H])[H])C([H])([H])OC1([H])[H],-75.36297607421875,OK
32491,[H]C#CC1([C@]2([H])N([H])C2([H])[H])C([H])([H])OC1([H])[H],-70.21373748779297,OK
32492,[H]C#CC1([C@]2([H])OC2([H])[H])C([H])([H])OC1([H])[H],-67.86822509765625,OK
32493,[H]C#CC1([NH+]2C([H])([H])C2([H])[H])C([H])([H])OC1([H])[H],-70.12415313720703,OK
32494,[H]C1([H])C([H])([H])C(C#N)(C2([H])C([H])([H])C2([H])[H])C1([H])[H],-79.73277282714844,OK
32495,[H]N1C([H])([H])[C@]1([H])C1(C#N)C([H])([H])C([H])([H])C1([H])[H],-74.5705795288086,OK
32496,[H]C1([H])C([H])([H])C(C#N)([C@]2([H])OC2([H])[H])C1([H])[H],-72.26705932617188,OK
32497,[H]C1([H])[NH+](C2(C#N)C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],-74.51229095458984,OK
32498,[H]N1C([H])([H])C([H])([H])[C@@]1(C#N)C1([H])C([H])([H])C1([H])[H],-74.69822692871094,OK
32499,[H]N1C([H])([H])C([H])([H])[C@@]1(C#N)[C@]1([H])N([H])C1([H])[H],-69.57048797607422,OK
32500,[H]N1C([H])([H])C([H])([H])[C@@]1(C#N)[C@]1([H])OC1([H])[H],-67.13762664794922,OK
32501,[H]C1([H])O[C@](C#N)(C2([H])C([H])([H])C2([H])[H])C1([H])[H],-72.2375259399414,OK
32502,[H]N1C([H])([H])[C@]1([H])[C@@]1(C#N)OC([H])([H])C1([H])[H],-67.11384582519531,OK
32503,[H]C1([H])O[C@](C#N)([C@]2([H])OC2([H])[H])C1([H])[H],-64.6866455078125,OK
32504,[H]N1C([H])([H])C(C#N)([C@]2([H])OC2([H])[H])C1([H])[H],-67.06278991699219,OK
32505,[H]N1C([H])([H])C(C#N)([NH+]2C([H])([H])C2([H])[H])C1([H])[H],-69.3071060180664,OK
32506,[H]C1([H])OC([H])([H])C1(C#N)C1([H])C([H])([H])C1([H])[H],-72.10337829589844,OK
32507,[H]N1C([H])([H])[C@]1([H])C1(C#N)C([H])([H])OC1([H])[H],-66.93111419677734,OK
32508,[H]C1([H])OC([H])([H])C1(C#N)[C@]1([H])OC1([H])[H],-64.57501983642578,OK
32509,[H]C1([H])OC([H])([H])C1(C#N)[NH+]1C([H])([H])C1([H])[H],-66.84483337402344,OK
32510,[H]C#CC1(C#C[H])C([H])=C([H])C([H])([H])C1([H])[H],-73.03768157958984,OK
32511,[H]C#C[C@]1(C#N)C([H])=C([H])C([H])([H])C1([H])[H],-69.79090118408203,OK
32512,[H]C#CC1(C#C[H])[NH2+][C+]([H])N([H])C1([H])[H],-63.57339859008789,OK
32513,[H]C#C[C@]1(C#N)[NH2+][C+]([H])N([H])C1([H])[H],-60.29496765136719,OK
32514,[H]C#CC1(C#C[H])[NH2+][C+]([H])OC1([H])[H],-61.13008499145508,OK
32515,[H]C#C[C@]1(C#N)[NH2+][C+]([H])OC1([H])[H],-57.80349349975586,OK
32516,[H]C#C[C@]1(C#N)C([H])=C([H])C([H])([H])N1[H],-64.5881118774414,OK
32517,[H]C#CC1(C#C[H])OC([H])([H])C([H])=C1[H],-65.39288330078125,OK
32518,[H]C#C[C@@]1(C#N)OC([H])([H])C([H])=C1[H],-62.08787536621094,OK
32519,[H]C1=C([H])C(C#N)(C#N)C([H])([H])C1([H])[H],-66.45086669921875,OK
32520,[H][C+]1[NH2+]C(C#N)(C#N)C([H])([H])N1[H],-56.91874313354492,OK
32521,[H][C+]1[NH2+]C(C#N)(C#N)C([H])([H])O1,-54.37387847900391,OK
32522,[H]C1=C([H])C(C#N)(C#N)N([H])C1([H])[H],-61.23710632324219,OK
32523,[H]C1=C([H])C(C#N)(C#N)OC1([H])[H],-58.68247604370117,OK
32524,[H]C#CC1(C#C[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-78.15889739990234,OK
32525,[H]C#CC1(C#N)C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-74.92906188964844,OK
32526,[H]C#C[C@]1(C#N)N([H])C([H])([H])C([H])([H])C1([H])[H],-69.78935241699219,OK
32527,[H]C#CC1(C#C[H])OC([H])([H])C([H])([H])C1([H])[H],-70.56574249267578,OK
32528,[H]C#C[C@]1(C#N)OC([H])([H])C([H])([H])C1([H])[H],-67.27812194824219,OK
32529,[H]C#CC1(C#C[H])C([H])([H])OC([H])([H])C1([H])[H],-70.55684661865234,OK
32530,[H]C#C[C@]1(C#N)C([H])([H])OC([H])([H])C1([H])[H],-67.29901123046875,OK
32531,[H]C#CC1(C#C[H])OC([H])([H])OC1([H])[H],-63.04759216308594,OK
32532,[H]C#C[C@]1(C#N)OC([H])([H])OC1([H])[H],-59.71272277832031,OK
32533,[H]C#CC1(C#C[H])OC([H])([H])C([H])([H])O1,-63.0249252319336,OK
32534,[H]C#CC1(C#N)OC([H])([H])C([H])([H])O1,-59.693626403808594,OK
32535,[H]C1([H])C([H])([H])C([H])([H])C(C#N)(C#N)C1([H])[H],-71.5891342163086,OK
32536,[H]N1C([H])([H])C([H])([H])C([H])([H])C1(C#N)C#N,-66.45001983642578,OK
32537,[H]C1([H])OC(C#N)(C#N)C([H])([H])C1([H])[H],-63.8821907043457,OK
32538,[H]N1C([H])([H])C([H])([H])C(C#N)(C#N)C1([H])[H],-66.4695053100586,OK
32539,[H]C1([H])OC([H])([H])C(C#N)(C#N)C1([H])[H],-63.91623306274414,OK
32540,[H]C1([H])OC([H])([H])C(C#N)(C#N)O1,-56.272987365722656,OK
32541,[H]C1([H])OC(C#N)(C#N)OC1([H])[H],-56.23236083984375,OK
32542,[H]C#C[C@@]12[C@]3([H])C([H])([H])[C@@]4([H])[C@]3([H])[C@]1([H])[C@]42[H],-71.85643768310547,OK
32543,[H]C#C[C@@]12[N@@H+]3C([H])([H])[C@@]4([H])[C@]3([H])[C@]1([H])[C@@]24[H],-66.53260803222656,OK
32544,[H]C#C[C@@]12[C@]3([H])O[C@@]4([H])[C@]3([H])[C@]1([H])[C@]42[H],-64.34263610839844,OK
32545,[H]C#C[C@]12[C@]3([H])[N@@H+]4[C@@]1([H])C([H])([H])[C@]4([H])[C@@]32[H],-66.733642578125,OK
32546,[H]C#C[C@@]12[C@@]3([H])[N@H+]4C([H])([H])[C@]1([H])[C@@]4([H])[C@]32[H],-66.58153533935547,OK
32547,[H]C#C[C@@]12[N@H+]3[C@]1([H])[C@@]1([H])[C@]2([H])C([H])([H])[C@@]31[H],-66.7619400024414,OK
32548,[H]C#C[C@@]12[N@H+]3[C@]1([H])[C@@]1([H])C([H])([H])[C@]2([H])[C@@]31[H],-66.8589859008789,OK
32549,[H]C#C[C@]12[N@@H+]3[C@@]4([H])[C@]([H])(N([H])[C@]41[H])[C@@]32[H],-61.6186408996582,OK
32550,[H]C#C[C@]12[N@@H+]3[C@@]4([H])[C@]([H])(O[C@]41[H])[C@@]32[H],-59.27864837646485,OK
32551,[H]C1([H])[C@@]2([H])[C@@]3([H])[C@]1([H])[C@]1(C#N)[C@@]3([H])[C@]21[H],-68.61275482177734,OK
32552,[H]C1([H])[N@@H+]2[C@]3([H])[C@@]1([H])[C@]1([H])[C@@]2(C#N)[C@]31[H],-63.23366165161133,OK
32553,[H]N1[C@@]2([H])[C@@]3([H])[C@]1([H])[C@]1(C#N)[C@@]3([H])[C@]21[H],-63.385475158691406,OK
32554,[H][C@]12O[C@]3([H])[C@@]1([H])[C@]1([H])[C@@]2([H])[C@]31C#N,-61.06632995605469,OK
32555,[H]C1([H])[C@]2([H])[N@H+]3[C@]4([H])[C@@]([H])([C@@]42C#N)[C@]31[H],-63.45285034179688,OK
32556,[H]C1([H])[N@H+]2[C@@]3([H])[C@]1([H])[C@@]1(C#N)[C@]2([H])[C@@]31[H],-63.31380081176758,OK
32557,[H]C1([H])[C@]2([H])[C@]3(C#N)[N@H+]4[C@]3([H])[C@]2([H])[C@]41[H],-63.458126068115234,OK
32558,[H]C1([H])[C@]2([H])[C@@]3([H])[N@H+]4[C@]2([H])[C@]1([H])[C@]43C#N,-63.54384613037109,OK
32559,[H]N1[C@@]2([H])[C@]3([H])[N@@H+]4[C@@]2([H])[C@]4(C#N)[C@]13[H],-58.2888069152832,OK
32560,[H][C@]12O[C@]3([H])[C@@]1([H])[N@@H+]1[C@@]2([H])[C@@]13C#N,-55.92702102661133,OK
32561,[H]C#C[C@]12[C@@]3([H])[C@]4([H])C([H])([H])[C@@]3([H])[C@@]1([H])[C@@]42[H],-71.88704681396484,OK
32562,[H]C#C[C@@]12[N@@H+]3[C@@]4([H])C([H])([H])[C@]3([H])[C@]1([H])[C@@]24[H],-66.7421646118164,OK
32563,[H]C#C[C@]12[C@@]3([H])[C@]4([H])O[C@@]3([H])[C@@]1([H])[C@@]42[H],-64.36837768554688,OK
32564,[H]C#C[C@@]12[C@@]3([H])[N@@H+]4C([H])([H])[C@@]([H])([C@@]41[H])[C@]32[H],-66.56548309326172,OK
32565,[H]C#C[C@@]12[N@H+]3[C@]1([H])[C@]1([H])C([H])([H])[C@@]3([H])[C@]21[H],-66.80645751953125,OK
32566,[H]C1([H])[C@@]2([H])[C@@]3([H])[C@]1([H])[C@@]1([H])[C@]2([H])[C@@]31C#N,-68.6373291015625,OK
32567,[H]C1([H])[C@]2([H])[N@H+]3[C@]4(C#N)[C@@]([H])([C@@]42[H])[C@]31[H],-63.4281120300293,OK
32568,[H][C@]12O[C@]3([H])[C@@]1([H])[C@@]1(C#N)[C@]3([H])[C@@]21[H],-61.09049224853516,OK
32569,[H]C1([H])[N@H+]2[C@@]3([H])[C@@]4([H])[C@]1([H])[C@]2([H])[C@@]34C#N,-63.27744674682617,OK
32570,[H]C1([H])[C@@]2([H])[C@@]3([H])[N@@H+]4[C@@]3(C#N)[C@@]2([H])[C@@]41[H],-63.48762893676758,OK
32571,[H]C#C[C@@]12[C@]3([H])[N@H+]4[C@]3([H])[C@]1([H])C([H])([H])[C@]42[H],-66.8257064819336,OK
32572,[H]C#C[C@@]12[C@@]3([H])C([H])([H])[C@]1([H])[C@]1([H])[C@@]3([H])[C@@]12[H],-71.86138153076172,OK
32573,[H]C#C[C@@]12[C@@]3([H])O[C@]1([H])[C@]1([H])[C@@]3([H])[C@@]12[H],-64.3340072631836,OK
32574,[H]C#C[C@@]12[N@H+]3C([H])([H])[C@]1([H])[C@]1([H])[C@@]3([H])[C@]21[H],-66.52444458007812,OK
32575,[H]C#C[C@@]12[N@@H+]3[C@@]4([H])[C@]3([H])[C@]1([H])C([H])([H])[C@]42[H],-66.88336181640625,OK
32576,[H]C#C[C@@]12[N@H+]3[C@@]4([H])[C@]1([H])N([H])[C@]2([H])[C@@]34[H],-61.80819320678711,OK
32577,[H]C#C[C@@]12[N@H+]3[C@@]4([H])[C@]1([H])O[C@]2([H])[C@@]34[H],-59.291141510009766,OK
32578,[H]C1([H])[C@@]2([H])[C@@]3([H])[N@@H+]4[C@@]3([H])[C@@]2(C#N)[C@@]41[H],-63.53018569946289,OK
32579,[H]C1([H])[C@@]2([H])[C@@]3([H])[C@@]4([H])[C@]1([H])[C@]2(C#N)[C@@]34[H],-68.6004867553711,OK
32580,[H]N1[C@@]2([H])[C@@]3([H])[C@@]4([H])[C@]1([H])[C@]2(C#N)[C@@]34[H],-63.54150390625,OK
32581,[H][C@]12O[C@]3([H])[C@]4([H])[C@@]1([H])[C@]4([H])[C@]23C#N,-61.02766036987305,OK
32582,[H]C1([H])[N@H+]2[C@@]3([H])[C@@]4([H])[C@]1([H])[C@]2(C#N)[C@@]34[H],-63.19542694091797,OK
32583,[H]C1([H])[C@@]2([H])[C@]3([H])[N@H+]4[C@]3([H])[C@]1([H])[C@]42C#N,-63.55037689208984,OK
32584,[H]N1[C@@]2([H])[C@]3([H])[N@H+]4[C@]3([H])[C@]1([H])[C@]42C#N,-58.45477294921875,OK
32585,[H][C@]12O[C@]3([H])[C@@]4([H])[N@H+]([C@@]14[H])[C@]23C#N,-55.907352447509766,OK
32586,[H]C#C[C@@]12[C@H]3[C-]([H])C([H])([H])[C@]1([H])[C@]2([H])C3([H])[H],-71.09947204589844,OK
32587,[H]C#C[C@@]12[C@H]3[C-]([H])C([H])([H])[N@@H+]1[C@]2([H])C3([H])[H],-65.70364379882812,OK
32588,[H]C#C[C@]12[C@@H]3[C-]([H])C([H])([H])[C@@]1([H])[N@H+]2C3([H])[H],-65.81202697753906,OK
32589,[H]C#C[C@]12[C@@H]3[NH2+]C([H])([H])[C@@]1([H])[C@@]2([H])N3[H],-60.76185989379883,OK
32590,[H]C#C[C@]12[C@@H]3[NH2+]C([H])([H])[C@@]1([H])[C@@]2([H])O3,-58.208831787109375,OK
32591,[H][C-]1[C@H]2C([H])([H])[C@]3([H])[C@@]2(C#N)[C@]3([H])C1([H])[H],-67.84517669677734,OK
32592,[H][C-]1[C@H]2C([H])([H])[C@@]3([H])[N@@H+](C1([H])[H])[C@@]23C#N,-62.39448928833008,OK
32593,[H][C-]1[C@@H]2C([H])([H])[N@H+]3[C@]2(C#N)[C@@]3([H])C1([H])[H],-62.49046325683594,OK
32594,[H]N1[C@H]2[NH2+]C([H])([H])[C@]3([H])[C@@]2(C#N)[C@]13[H],-57.442996978759766,OK
32595,[H]C1([H])[NH2+][C@@H]2O[C@@]3([H])[C@]2(C#N)[C@@]13[H],-54.85176467895508,OK
32596,[H]C#C[C@]12[N@@H+]3C([H])([H])[C@@]1([H])C([H])=C([H])[C@@]32[H],-67.88887786865234,OK
32597,[H]C#C[C@]12[C@]3([H])C([H])=C([H])[C@@]1([H])C([H])([H])[C@@]32[H],-73.10326385498047,OK
32598,[H]C#C[C@]12[N@@H+]3[C+]([H])[NH2+][C@@]1([H])C([H])([H])[C@@]32[H],-63.39028930664063,OK
32599,[H]C#C[C@@]12[N@H+]3[C+]([H])[NH2+][C@]1([H])[C@]2([H])C3([H])[H],-63.10165786743164,OK
32600,[H]C#C[C@@]12[C@@]3([H])O[C@]1([H])C([H])=C([H])[C@]32[H],-65.39476776123047,OK
32601,[H]C1=C([H])[C@]2([H])C([H])([H])[N@H+]3[C@]2(C#N)[C@@]13[H],-64.55970001220703,OK
32602,[H]C1=C([H])[C@@]2([H])C([H])([H])[C@@]3([H])[C@]1([H])[C@]32C#N,-69.8427963256836,OK
32603,[H][C+]1[NH2+][C@@]2([H])C([H])([H])[C@@]3([H])[N@@H+]1[C@@]23C#N,-60.03303146362305,OK
32604,[H][C+]1[NH2+][C@@]2([H])[C@@]3(C#N)[N@@H+]1C([H])([H])[C@@]23[H],-59.7529182434082,OK
32605,[H]C1=C([H])[C@@]2([H])N([H])[C@@]3([H])[C@]1([H])[C@]32C#N,-64.74002838134766,OK
32606,[H]C1=C([H])[C@@]2([H])O[C@@]3([H])[C@]1([H])[C@]32C#N,-62.09064865112305,OK
32607,[H]C#C[C@]12[C@]3([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C3([H])[H],-77.76726531982422,OK
32608,[H]C#C[C@]12[N@@H+]3C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C3([H])[H],-72.38668060302734,OK
32609,[H]C#C[C@@]12[C@@]3([H])C([H])([H])[C@]1([H])O[C@]2([H])C3([H])[H],-70.28854370117188,OK
32610,[H]C#C[C@@]12[N@H+]3C([H])([H])[C@]1([H])N([H])[C@]2([H])C3([H])[H],-67.1893310546875,OK
32611,[H]C#C[C@@]12[N@H+]3C([H])([H])[C@]1([H])O[C@]2([H])C3([H])[H],-64.85565185546875,OK
32612,[H]C1([H])[C@]2([H])C([H])([H])[C@]3([H])C([H])([H])[C@@]1([H])[C@]23C#N,-74.52835083007812,OK
32613,[H]C1([H])[N@@H+]2C([H])([H])[C@]3([H])C([H])([H])[C@@]1([H])[C@]23C#N,-69.08724212646484,OK
32614,[H]N1[C@@]2([H])C([H])([H])[C@@]3([H])C([H])([H])[C@]1([H])[C@]32C#N,-69.46912384033203,OK
32615,[H]C1([H])[C@@]2([H])C([H])([H])[C@@]3([H])O[C@]1([H])[C@@]23C#N,-66.99909210205078,OK
32616,[H]N1[C@@]2([H])C([H])([H])[N@H+]3C([H])([H])[C@]1([H])[C@]32C#N,-63.86959457397461,OK
32617,[H]C1([H])[N@H+]2C([H])([H])[C@@]3([H])O[C@]1([H])[C@@]23C#N,-61.50070571899414,OK
32618,[H]C#C[C@@]12[C@@]3([H])C([H])([H])C([H])([H])[C@]1([H])[C@]2([H])C3([H])[H],-78.41639709472656,OK
32619,[H]C#C[C@]12[N@@H+]3C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]32[H],-73.21866607666016,OK
32620,[H]C#C[C@@]12[C@@]3([H])C([H])([H])O[C@]1([H])[C@]2([H])C3([H])[H],-70.78340911865234,OK
32621,[H]C#C[C@@]12[C@@]3([H])C([H])([H])[C@]1([H])OC([H])([H])[C@]32[H],-70.85287475585938,OK
32622,[H]C#C[C@]12[N@@H+]3C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]32[H],-73.19989013671875,OK
32623,[H]C#C[C@]12[C@]3([H])O[C@@]1([H])C([H])([H])C([H])([H])[C@@]32[H],-70.78160858154297,OK
32624,[H]C#C[C@@]12[N@H+]3C([H])([H])C([H])([H])[C@]1([H])[C@]2([H])C3([H])[H],-73.0421142578125,OK
32625,[H]C#C[C@]12[N@@H+]3C([H])([H])[C@@]1([H])OC([H])([H])[C@@]32[H],-65.58758544921875,OK
